KEYS,Area,Arabic,Time,License
973,AL SAFA FIRST,الصفا الأولى,2001,4
973,AL SAFA FIRST,الصفا الأولى,2002,3
973,AL SAFA FIRST,الصفا الأولى,2003,4
973,AL SAFA FIRST,الصفا الأولى,2004,3
973,AL SAFA FIRST,الصفا الأولى,2005,5
973,AL SAFA FIRST,الصفا الأولى,2006,5
973,AL SAFA FIRST,الصفا الأولى,2007,7
973,AL SAFA FIRST,الصفا الأولى,2008,5
973,AL SAFA FIRST,الصفا الأولى,2009,9
973,AL SAFA FIRST,الصفا الأولى,2010,11
973,AL SAFA FIRST,الصفا الأولى,2011,14
973,AL SAFA FIRST,الصفا الأولى,2012,22
973,AL SAFA FIRST,الصفا الأولى,2013,10
973,AL SAFA FIRST,الصفا الأولى,2014,7
973,AL SAFA FIRST,الصفا الأولى,2015,14
973,AL SAFA FIRST,الصفا الأولى,2016,10
973,AL SAFA FIRST,الصفا الأولى,2017,18
973,AL SAFA FIRST,الصفا الأولى,2018,18
973,AL SAFA FIRST,الصفا الأولى,2019,33
973,AL SAFA FIRST,الصفا الأولى,2020,56
1053,AL RASHIDIYA,الراشدية,1963,3
1053,AL RASHIDIYA,الراشدية,1964,2
1053,AL RASHIDIYA,الراشدية,1965,1
1053,AL RASHIDIYA,الراشدية,1971,2
1053,AL RASHIDIYA,الراشدية,1972,1
1053,AL RASHIDIYA,الراشدية,1973,1
1053,AL RASHIDIYA,الراشدية,1975,3
1053,AL RASHIDIYA,الراشدية,1976,4
1053,AL RASHIDIYA,الراشدية,1977,3
1053,AL RASHIDIYA,الراشدية,1978,4
1053,AL RASHIDIYA,الراشدية,1979,4
1053,AL RASHIDIYA,الراشدية,1980,11
1053,AL RASHIDIYA,الراشدية,1981,2
1053,AL RASHIDIYA,الراشدية,1982,6
1053,AL RASHIDIYA,الراشدية,1983,6
1053,AL RASHIDIYA,الراشدية,1984,7
1053,AL RASHIDIYA,الراشدية,1985,4
1053,AL RASHIDIYA,الراشدية,1986,7
1053,AL RASHIDIYA,الراشدية,1987,4
1053,AL RASHIDIYA,الراشدية,1988,5
1053,AL RASHIDIYA,الراشدية,1989,5
1053,AL RASHIDIYA,الراشدية,1990,8
1053,AL RASHIDIYA,الراشدية,1991,4
1053,AL RASHIDIYA,الراشدية,1992,8
1053,AL RASHIDIYA,الراشدية,1993,7
1053,AL RASHIDIYA,الراشدية,1994,9
1053,AL RASHIDIYA,الراشدية,1995,2
1053,AL RASHIDIYA,الراشدية,1996,3
1053,AL RASHIDIYA,الراشدية,1997,4
1053,AL RASHIDIYA,الراشدية,1998,5
1053,AL RASHIDIYA,الراشدية,1999,4
1053,AL RASHIDIYA,الراشدية,2000,13
1053,AL RASHIDIYA,الراشدية,2001,16
1053,AL RASHIDIYA,الراشدية,2002,8
1053,AL RASHIDIYA,الراشدية,2003,10
1053,AL RASHIDIYA,الراشدية,2004,12
1053,AL RASHIDIYA,الراشدية,2005,12
1053,AL RASHIDIYA,الراشدية,2006,17
1053,AL RASHIDIYA,الراشدية,2007,5
1053,AL RASHIDIYA,الراشدية,2008,7
1053,AL RASHIDIYA,الراشدية,2009,8
1053,AL RASHIDIYA,الراشدية,2010,13
1053,AL RASHIDIYA,الراشدية,2011,13
1053,AL RASHIDIYA,الراشدية,2012,15
1053,AL RASHIDIYA,الراشدية,2013,14
1053,AL RASHIDIYA,الراشدية,2014,16
1053,AL RASHIDIYA,الراشدية,2015,11
1053,AL RASHIDIYA,الراشدية,2016,18
1053,AL RASHIDIYA,الراشدية,2017,16
1053,AL RASHIDIYA,الراشدية,2018,15
1053,AL RASHIDIYA,الراشدية,2019,22
1053,AL RASHIDIYA,الراشدية,2020,74
1093,AL BUTEEN,البطين,2019,1
1093,AL BUTEEN,البطين,2020,3
1253,BURJ KHALIFA,برج خليفة,1963,2
1253,BURJ KHALIFA,برج خليفة,1964,1
1253,BURJ KHALIFA,برج خليفة,1965,1
1253,BURJ KHALIFA,برج خليفة,1966,2
1253,BURJ KHALIFA,برج خليفة,1967,2
1253,BURJ KHALIFA,برج خليفة,1968,1
1253,BURJ KHALIFA,برج خليفة,1970,2
1253,BURJ KHALIFA,برج خليفة,1971,2
1253,BURJ KHALIFA,برج خليفة,1972,1
1253,BURJ KHALIFA,برج خليفة,1973,2
1253,BURJ KHALIFA,برج خليفة,1974,4
1253,BURJ KHALIFA,برج خليفة,1975,7
1253,BURJ KHALIFA,برج خليفة,1976,10
1253,BURJ KHALIFA,برج خليفة,1977,7
1253,BURJ KHALIFA,برج خليفة,1978,6
1253,BURJ KHALIFA,برج خليفة,1979,4
1253,BURJ KHALIFA,برج خليفة,1980,11
1253,BURJ KHALIFA,برج خليفة,1981,6
1253,BURJ KHALIFA,برج خليفة,1982,13
1253,BURJ KHALIFA,برج خليفة,1983,13
1253,BURJ KHALIFA,برج خليفة,1984,10
1253,BURJ KHALIFA,برج خليفة,1985,11
1253,BURJ KHALIFA,برج خليفة,1986,10
1253,BURJ KHALIFA,برج خليفة,1987,8
1253,BURJ KHALIFA,برج خليفة,1988,16
1253,BURJ KHALIFA,برج خليفة,1989,14
1253,BURJ KHALIFA,برج خليفة,1990,18
1253,BURJ KHALIFA,برج خليفة,1991,21
1253,BURJ KHALIFA,برج خليفة,1992,27
1253,BURJ KHALIFA,برج خليفة,1993,27
1253,BURJ KHALIFA,برج خليفة,1994,43
1253,BURJ KHALIFA,برج خليفة,1995,43
1253,BURJ KHALIFA,برج خليفة,1996,47
1253,BURJ KHALIFA,برج خليفة,1997,57
1253,BURJ KHALIFA,برج خليفة,1998,45
1253,BURJ KHALIFA,برج خليفة,1999,60
1253,BURJ KHALIFA,برج خليفة,2000,70
1253,BURJ KHALIFA,برج خليفة,2001,82
1253,BURJ KHALIFA,برج خليفة,2002,100
1253,BURJ KHALIFA,برج خليفة,2003,128
1253,BURJ KHALIFA,برج خليفة,2004,152
1253,BURJ KHALIFA,برج خليفة,2005,173
1253,BURJ KHALIFA,برج خليفة,2006,200
1253,BURJ KHALIFA,برج خليفة,2007,217
1253,BURJ KHALIFA,برج خليفة,2008,332
1253,BURJ KHALIFA,برج خليفة,2009,143
1253,BURJ KHALIFA,برج خليفة,2010,182
1253,BURJ KHALIFA,برج خليفة,2011,262
1253,BURJ KHALIFA,برج خليفة,2012,406
1253,BURJ KHALIFA,برج خليفة,2013,477
1253,BURJ KHALIFA,برج خليفة,2014,549
1253,BURJ KHALIFA,برج خليفة,2015,650
1253,BURJ KHALIFA,برج خليفة,2016,635
1253,BURJ KHALIFA,برج خليفة,2017,787
1253,BURJ KHALIFA,برج خليفة,2018,944
1253,BURJ KHALIFA,برج خليفة,2019,1520
1253,BURJ KHALIFA,برج خليفة,2020,2292
1293,AL WUHEIDA,الوحيدة,1970,1
1293,AL WUHEIDA,الوحيدة,1974,1
1293,AL WUHEIDA,الوحيدة,1976,1
1293,AL WUHEIDA,الوحيدة,1977,1
1293,AL WUHEIDA,الوحيدة,1979,1
1293,AL WUHEIDA,الوحيدة,1981,1
1293,AL WUHEIDA,الوحيدة,1982,1
1293,AL WUHEIDA,الوحيدة,1984,2
1293,AL WUHEIDA,الوحيدة,1986,1
1293,AL WUHEIDA,الوحيدة,1987,1
1293,AL WUHEIDA,الوحيدة,1988,2
1293,AL WUHEIDA,الوحيدة,1989,1
1293,AL WUHEIDA,الوحيدة,1991,4
1293,AL WUHEIDA,الوحيدة,1992,1
1293,AL WUHEIDA,الوحيدة,1993,4
1293,AL WUHEIDA,الوحيدة,1994,4
1293,AL WUHEIDA,الوحيدة,1995,2
1293,AL WUHEIDA,الوحيدة,1997,2
1293,AL WUHEIDA,الوحيدة,1998,3
1293,AL WUHEIDA,الوحيدة,1999,2
1293,AL WUHEIDA,الوحيدة,2000,7
1293,AL WUHEIDA,الوحيدة,2001,8
1293,AL WUHEIDA,الوحيدة,2002,4
1293,AL WUHEIDA,الوحيدة,2003,5
1293,AL WUHEIDA,الوحيدة,2005,5
1293,AL WUHEIDA,الوحيدة,2006,1
1293,AL WUHEIDA,الوحيدة,2007,2
1293,AL WUHEIDA,الوحيدة,2008,1
1293,AL WUHEIDA,الوحيدة,2011,1
1293,AL WUHEIDA,الوحيدة,2012,2
1293,AL WUHEIDA,الوحيدة,2013,5
1293,AL WUHEIDA,الوحيدة,2017,2
1293,AL WUHEIDA,الوحيدة,2018,4
1293,AL WUHEIDA,الوحيدة,2019,2
1293,AL WUHEIDA,الوحيدة,2020,3
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1969,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1972,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1975,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1978,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1980,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1983,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1984,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1986,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1987,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1988,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1989,4
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1990,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1991,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1992,1
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1993,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1994,6
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1995,6
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1996,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1997,4
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1998,3
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,1999,2
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2000,4
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2001,7
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2002,3
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2003,12
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2004,7
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2005,14
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2006,11
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2007,16
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2008,17
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2009,5
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2010,11
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2011,15
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2012,14
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2013,31
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2014,24
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2015,24
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2016,19
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2017,37
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2018,19
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2019,40
1333,AL QUSAIS IND. FOURTH,القصيص الصناعية الرابعة,2020,56
1373,OUD METHA,عود ميثاء,1969,1
1373,OUD METHA,عود ميثاء,1970,3
1373,OUD METHA,عود ميثاء,1973,1
1373,OUD METHA,عود ميثاء,1974,1
1373,OUD METHA,عود ميثاء,1975,2
1373,OUD METHA,عود ميثاء,1976,3
1373,OUD METHA,عود ميثاء,1977,3
1373,OUD METHA,عود ميثاء,1978,4
1373,OUD METHA,عود ميثاء,1979,6
1373,OUD METHA,عود ميثاء,1980,1
1373,OUD METHA,عود ميثاء,1981,1
1373,OUD METHA,عود ميثاء,1982,3
1373,OUD METHA,عود ميثاء,1983,3
1373,OUD METHA,عود ميثاء,1984,4
1373,OUD METHA,عود ميثاء,1985,2
1373,OUD METHA,عود ميثاء,1986,4
1373,OUD METHA,عود ميثاء,1987,4
1373,OUD METHA,عود ميثاء,1988,5
1373,OUD METHA,عود ميثاء,1989,4
1373,OUD METHA,عود ميثاء,1990,4
1373,OUD METHA,عود ميثاء,1991,6
1373,OUD METHA,عود ميثاء,1992,8
1373,OUD METHA,عود ميثاء,1993,7
1373,OUD METHA,عود ميثاء,1994,3
1373,OUD METHA,عود ميثاء,1995,10
1373,OUD METHA,عود ميثاء,1996,7
1373,OUD METHA,عود ميثاء,1997,13
1373,OUD METHA,عود ميثاء,1998,13
1373,OUD METHA,عود ميثاء,1999,18
1373,OUD METHA,عود ميثاء,2000,17
1373,OUD METHA,عود ميثاء,2001,20
1373,OUD METHA,عود ميثاء,2002,30
1373,OUD METHA,عود ميثاء,2003,30
1373,OUD METHA,عود ميثاء,2004,46
1373,OUD METHA,عود ميثاء,2005,29
1373,OUD METHA,عود ميثاء,2006,49
1373,OUD METHA,عود ميثاء,2007,37
1373,OUD METHA,عود ميثاء,2008,42
1373,OUD METHA,عود ميثاء,2009,55
1373,OUD METHA,عود ميثاء,2010,52
1373,OUD METHA,عود ميثاء,2011,60
1373,OUD METHA,عود ميثاء,2012,67
1373,OUD METHA,عود ميثاء,2013,81
1373,OUD METHA,عود ميثاء,2014,62
1373,OUD METHA,عود ميثاء,2015,98
1373,OUD METHA,عود ميثاء,2016,89
1373,OUD METHA,عود ميثاء,2017,99
1373,OUD METHA,عود ميثاء,2018,115
1373,OUD METHA,عود ميثاء,2019,232
1373,OUD METHA,عود ميثاء,2020,743
1413,AL AWIR SECOND,العوير الثانية,1973,1
1413,AL AWIR SECOND,العوير الثانية,1978,1
1413,AL AWIR SECOND,العوير الثانية,1982,1
1413,AL AWIR SECOND,العوير الثانية,1985,1
1413,AL AWIR SECOND,العوير الثانية,1986,1
1413,AL AWIR SECOND,العوير الثانية,1988,1
1413,AL AWIR SECOND,العوير الثانية,1991,1
1413,AL AWIR SECOND,العوير الثانية,1992,1
1413,AL AWIR SECOND,العوير الثانية,1993,2
1413,AL AWIR SECOND,العوير الثانية,1995,1
1413,AL AWIR SECOND,العوير الثانية,1996,2
1413,AL AWIR SECOND,العوير الثانية,2003,1
1413,AL AWIR SECOND,العوير الثانية,2004,1
1413,AL AWIR SECOND,العوير الثانية,2008,3
1413,AL AWIR SECOND,العوير الثانية,2010,4
1413,AL AWIR SECOND,العوير الثانية,2011,1
1413,AL AWIR SECOND,العوير الثانية,2012,3
1413,AL AWIR SECOND,العوير الثانية,2013,3
1413,AL AWIR SECOND,العوير الثانية,2014,1
1413,AL AWIR SECOND,العوير الثانية,2015,6
1413,AL AWIR SECOND,العوير الثانية,2016,2
1413,AL AWIR SECOND,العوير الثانية,2017,4
1413,AL AWIR SECOND,العوير الثانية,2018,3
1413,AL AWIR SECOND,العوير الثانية,2019,8
1413,AL AWIR SECOND,العوير الثانية,2020,9
1493,AL TTAY,الطي,2020,1
1533,AL YALAYIS 2,اليلايس 2,2006,1
1533,AL YALAYIS 2,اليلايس 2,2018,2
1533,AL YALAYIS 2,اليلايس 2,2019,4
1533,AL YALAYIS 2,اليلايس 2,2020,21
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1972,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1976,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1977,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1986,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1991,2
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1992,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1993,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1994,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1995,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1997,2
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1998,2
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,1999,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2000,4
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2001,2
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2002,7
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2003,1
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2004,3
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2005,3
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2006,5
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2007,5
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2009,3
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2010,7
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2011,7
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2012,4
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2013,4
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2014,17
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2015,8
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2016,12
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2017,6
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2018,7
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2019,17
1573,AL QUSAIS IND. FIFTH,القصيص الصناعية الخامسة,2020,22
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,1989,2
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,1994,1
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,1996,1
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,1999,1
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2000,2
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2001,1
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2003,1
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2004,6
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2005,9
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2006,7
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2007,8
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2008,5
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2009,2
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2010,7
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2011,2
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2012,4
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2013,8
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2014,9
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2015,11
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2016,11
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2017,7
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2018,27
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2019,25
1613,UMM SUQEIM THIRD,أم سقيم الثالثة,2020,29
1653,AL CORNICHE,الكورنيش,1963,2
1653,AL CORNICHE,الكورنيش,1964,1
1653,AL CORNICHE,الكورنيش,1971,1
1653,AL CORNICHE,الكورنيش,1973,2
1653,AL CORNICHE,الكورنيش,1975,1
1653,AL CORNICHE,الكورنيش,1977,2
1653,AL CORNICHE,الكورنيش,1980,1
1653,AL CORNICHE,الكورنيش,1981,2
1653,AL CORNICHE,الكورنيش,1982,7
1653,AL CORNICHE,الكورنيش,1983,21
1653,AL CORNICHE,الكورنيش,1984,5
1653,AL CORNICHE,الكورنيش,1985,26
1653,AL CORNICHE,الكورنيش,1986,8
1653,AL CORNICHE,الكورنيش,1987,4
1653,AL CORNICHE,الكورنيش,1988,18
1653,AL CORNICHE,الكورنيش,1989,3
1653,AL CORNICHE,الكورنيش,1991,1
1653,AL CORNICHE,الكورنيش,1992,4
1653,AL CORNICHE,الكورنيش,1993,2
1653,AL CORNICHE,الكورنيش,1994,3
